timestamp,session,market_state,adx,trend_strength,atr,lstm_prob,lstm_weight,rf_prob,rf_weight,weighted_avg,disagreement,penalty,session_bonus,volatility_adjustment,raw_score,final_score,distance_from_neutral,weak_zone_threshold_used,edge_case,buy_threshold,sell_threshold,regime_conflict,direction,side,stage_reached,decision_reason,confidence_level,conflict,skip_reason
2026-04-28T12:40:06.246535+00:00,London,TRANSITIONING,27.59,0.2530,0.000492,0.488529,0.5759,0.520334,0.4241,0.502017,0.031804,0.009541,0.0000,0.0000,0.492476,0.492476,0.007524,0.0100,True,0.5800,0.4200,False,HOLD,SELL,WEAK_ZONE,WEAK_ZONE (Normal),LOW,False,"WEAK_ZONE (Normal): base_score=0.4925, distance=0.0075 < 0.01"
2026-04-28T12:40:06.249043+00:00,London,TRANSITIONING,27.59,0.2530,0.000492,0.488529,0.5759,0.520334,0.4241,0.502017,0.031804,0.009541,0.0000,0.0000,0.492476,0.492476,0.007524,0.0100,True,0.5800,0.4200,False,HOLD,SELL,WEAK_ZONE,WEAK_ZONE (Normal),LOW,False,"WEAK_ZONE (Normal): base_score=0.4925, distance=0.0075 < 0.01"
2026-04-28T12:40:06.576513+00:00,London,TRANSITIONING,26.18,0.2059,0.000587,0.425230,0.5618,0.569829,0.4382,0.488600,0.144599,0.043380,-0.0100,0.0125,0.534525,0.534525,0.031979,0.0100,False,0.5800,0.4200,False,BUY,BUY,EXECUTION_READY,NEAR_MISS_ACTIVATION,LOW,False,
2026-04-28T12:40:06.583126+00:00,London,TRANSITIONING,26.18,0.2059,0.000587,0.425230,0.5618,0.569829,0.4382,0.488600,0.144599,0.043380,-0.0100,0.0125,0.534525,0.534525,0.031979,0.0100,False,0.6500,0.3500,False,HOLD,BUY,THRESHOLD_CHECK,BELOW_THRESHOLD,LOW,False,HOLD: Final 0.5345 between BUY>0.6500 and SELL<0.3500
2026-04-28T12:40:07.210768+00:00,London,RANGING,17.45,0.0000,0.048047,0.397434,0.5000,0.630518,0.5000,0.513976,0.233083,0.069925,0.0000,0.0000,0.444051,0.444051,0.055949,0.0100,False,0.5800,0.4200,True,HOLD,SELL,CONFLICT,CONFLICT,LOW,False,"REGIME CONFLICT: session=London, trend_strength=0.00"
2026-04-28T12:40:07.210768+00:00,London,RANGING,17.45,0.0000,0.048047,0.397434,0.5000,0.630518,0.5000,0.513976,0.233083,0.069925,0.0000,0.0000,0.444051,0.444051,0.055949,0.0100,False,0.5800,0.4200,True,HOLD,SELL,CONFLICT,CONFLICT,LOW,False,"REGIME CONFLICT: session=London, trend_strength=0.00"
2026-04-28T12:40:07.556991+00:00,London,TRANSITIONING,34.71,0.4904,8.541325,0.395220,0.6471,0.517737,0.3529,0.438456,0.122517,0.036755,0.0100,0.0200,0.515211,0.515211,0.024789,0.0100,False,0.5500,0.4500,False,SELL,SELL,EXECUTION_READY,NEAR_MISS_ACTIVATION,LOW,False,
2026-04-28T12:40:07.565598+00:00,London,TRANSITIONING,34.71,0.4904,8.541325,0.395220,0.6471,0.517737,0.3529,0.438456,0.122517,0.036755,0.0100,0.0200,0.515211,0.515211,0.024789,0.0100,False,0.6500,0.3500,False,HOLD,SELL,THRESHOLD_CHECK,BELOW_THRESHOLD,LOW,False,HOLD: Final 0.5152 between BUY>0.6500 and SELL<0.3500
2026-04-28T12:40:16.539794+00:00,London,TRANSITIONING,26.18,0.2059,0.000552,0.407788,0.5618,0.634824,0.4382,0.507285,0.227037,0.068111,-0.0100,0.0101,0.409269,0.409269,0.060826,0.0100,False,0.5800,0.4200,False,SELL,SELL,EXECUTION_READY,VALID_SIGNAL,MEDIUM,False,
2026-04-28T12:40:16.546972+00:00,London,TRANSITIONING,26.18,0.2059,0.000552,0.407788,0.5618,0.634824,0.4382,0.507285,0.227037,0.068111,-0.0100,0.0101,0.409269,0.409269,0.060826,0.0100,False,0.6500,0.3500,False,SELL,SELL,EXECUTION_READY,NEAR_MISS_ACTIVATION,MEDIUM,False,
2026-04-28T12:40:37.136090+00:00,London,TRANSITIONING,26.18,0.2059,0.000559,0.408102,0.5618,0.613565,0.4382,0.498145,0.205463,0.061639,-0.0100,0.0105,0.560330,0.560330,0.059784,0.0100,False,0.5800,0.4200,False,BUY,BUY,EXECUTION_READY,NEAR_MISS_ACTIVATION,LOW,False,
2026-04-28T12:40:37.142372+00:00,London,TRANSITIONING,26.18,0.2059,0.000559,0.408102,0.5618,0.613565,0.4382,0.498145,0.205463,0.061639,-0.0100,0.0105,0.560330,0.560330,0.059784,0.0100,False,0.6500,0.3500,False,HOLD,BUY,THRESHOLD_CHECK,BELOW_THRESHOLD,LOW,False,HOLD: Final 0.5603 between BUY>0.6500 and SELL<0.3500
2026-04-28T12:40:47.190192+00:00,London,TRANSITIONING,26.18,0.2059,0.000565,0.408305,0.5618,0.604894,0.4382,0.494458,0.196589,0.058977,-0.0100,0.0110,0.554431,0.554431,0.053435,0.0100,False,0.5800,0.4200,False,BUY,BUY,EXECUTION_READY,NEAR_MISS_ACTIVATION,LOW,False,
2026-04-28T12:40:47.198880+00:00,London,TRANSITIONING,26.18,0.2059,0.000565,0.408305,0.5618,0.604894,0.4382,0.494458,0.196589,0.058977,-0.0100,0.0110,0.554431,0.554431,0.053435,0.0100,False,0.6500,0.3500,False,HOLD,BUY,THRESHOLD_CHECK,BELOW_THRESHOLD,LOW,False,HOLD: Final 0.5544 between BUY>0.6500 and SELL<0.3500
2026-04-28T12:40:57.446512+00:00,London,TRANSITIONING,27.59,0.2530,0.000474,0.461284,0.5759,0.550530,0.4241,0.499132,0.089247,0.026774,-0.0100,0.0089,0.494788,0.494788,0.025906,0.0100,False,0.5600,0.4400,False,BUY,BUY,EXECUTION_READY,NEAR_MISS_ACTIVATION,LOW,False,
2026-04-28T12:40:57.453448+00:00,London,TRANSITIONING,27.59,0.2530,0.000474,0.461284,0.5759,0.550530,0.4241,0.499132,0.089247,0.026774,-0.0100,0.0089,0.494788,0.494788,0.025906,0.0100,False,0.6500,0.3500,False,HOLD,BUY,THRESHOLD_CHECK,BELOW_THRESHOLD,LOW,False,HOLD: Final 0.4948 between BUY>0.6500 and SELL<0.3500
2026-04-28T12:41:18.222287+00:00,London,TRANSITIONING,27.59,0.2530,0.000481,0.464123,0.5759,0.533229,0.4241,0.493430,0.069106,0.020732,-0.0100,0.0096,0.483726,0.483726,0.014162,0.0100,True,0.5600,0.4400,False,BUY,BUY,EXECUTION_READY,NEAR_MISS_ACTIVATION,LOW,False,
2026-04-28T12:41:18.229569+00:00,London,TRANSITIONING,27.59,0.2530,0.000481,0.464123,0.5759,0.533229,0.4241,0.493430,0.069106,0.020732,-0.0100,0.0096,0.483726,0.483726,0.014162,0.0100,True,0.6500,0.3500,False,HOLD,BUY,THRESHOLD_CHECK,BELOW_THRESHOLD,LOW,False,HOLD: Final 0.4837 between BUY>0.6500 and SELL<0.3500
2026-04-28T12:41:18.906304+00:00,London,TRANSITIONING,26.18,0.2059,0.000570,0.411169,0.5618,0.617470,0.4382,0.501579,0.206300,0.061890,-0.0100,0.0113,0.410985,0.410985,0.060311,0.0100,False,0.5800,0.4200,False,SELL,SELL,EXECUTION_READY,VALID_SIGNAL,MEDIUM,False,
2026-04-28T12:41:18.915188+00:00,London,TRANSITIONING,26.18,0.2059,0.000570,0.411169,0.5618,0.617470,0.4382,0.501579,0.206300,0.061890,-0.0100,0.0113,0.410985,0.410985,0.060311,0.0100,False,0.6500,0.3500,False,SELL,SELL,EXECUTION_READY,NEAR_MISS_ACTIVATION,MEDIUM,False,
2026-04-28T12:41:29.157966+00:00,London,RANGING,17.45,0.0000,0.050833,0.397433,0.5000,0.703070,0.5000,0.550251,0.305637,0.091691,0.0000,0.0000,0.458560,0.458560,0.041440,0.0100,False,0.5800,0.4200,True,HOLD,SELL,CONFLICT,CONFLICT,LOW,False,"REGIME CONFLICT: session=London, trend_strength=0.00"
2026-04-28T12:41:29.160633+00:00,London,RANGING,17.45,0.0000,0.050833,0.397433,0.5000,0.703070,0.5000,0.550251,0.305637,0.091691,0.0000,0.0000,0.458560,0.458560,0.041440,0.0100,False,0.5800,0.4200,True,HOLD,SELL,CONFLICT,CONFLICT,LOW,False,"REGIME CONFLICT: session=London, trend_strength=0.00"
2026-04-28T12:42:00.932848+00:00,London,TRANSITIONING,26.18,0.2059,0.000571,0.410065,0.5618,0.623205,0.4382,0.503472,0.213140,0.063942,-0.0100,0.0114,0.430926,0.430926,0.060470,0.0100,False,0.5800,0.4200,False,SELL,SELL,EXECUTION_READY,NEAR_MISS_ACTIVATION,LOW,False,
2026-04-28T12:42:00.939703+00:00,London,TRANSITIONING,26.18,0.2059,0.000571,0.410065,0.5618,0.623205,0.4382,0.503472,0.213140,0.063942,-0.0100,0.0114,0.430926,0.430926,0.060470,0.0100,False,0.6500,0.3500,False,HOLD,SELL,THRESHOLD_CHECK,BELOW_THRESHOLD,LOW,False,HOLD: Final 0.4309 between BUY>0.6500 and SELL<0.3500
2026-04-28T12:43:24.587715+00:00,London,TRANSITIONING,26.18,0.2059,0.000573,0.410143,0.5618,0.608884,0.4382,0.497239,0.198741,0.059622,-0.0100,0.0115,0.578408,0.578408,0.056862,0.0100,False,0.5800,0.4200,False,BUY,BUY,EXECUTION_READY,NEAR_MISS_ACTIVATION,LOW,False,
2026-04-28T12:43:24.601435+00:00,London,TRANSITIONING,26.18,0.2059,0.000573,0.410143,0.5618,0.608884,0.4382,0.497239,0.198741,0.059622,-0.0100,0.0115,0.578408,0.578408,0.056862,0.0100,False,0.6500,0.3500,False,HOLD,BUY,THRESHOLD_CHECK,BELOW_THRESHOLD,LOW,False,HOLD: Final 0.5784 between BUY>0.6500 and SELL<0.3500
2026-04-28T12:43:34.840300+00:00,London,TRANSITIONING,27.59,0.2530,0.000484,0.466472,0.5759,0.533152,0.4241,0.494750,0.066680,0.020004,-0.0100,0.0098,0.484504,0.484504,0.014754,0.0100,True,0.5600,0.4400,False,BUY,BUY,EXECUTION_READY,NEAR_MISS_ACTIVATION,LOW,False,
2026-04-28T12:43:34.849669+00:00,London,TRANSITIONING,27.59,0.2530,0.000484,0.466472,0.5759,0.533152,0.4241,0.494750,0.066680,0.020004,-0.0100,0.0098,0.484504,0.484504,0.014754,0.0100,True,0.6500,0.3500,False,HOLD,BUY,THRESHOLD_CHECK,BELOW_THRESHOLD,LOW,False,HOLD: Final 0.4845 between BUY>0.6500 and SELL<0.3500
2026-04-28T12:43:35.543127+00:00,London,TRANSITIONING,34.71,0.4904,8.945610,0.395220,0.6471,0.524918,0.3529,0.440989,0.129698,0.038909,0.0100,0.0200,0.509899,0.509899,0.020101,0.0100,False,0.5500,0.4500,False,SELL,SELL,EXECUTION_READY,NEAR_MISS_ACTIVATION,LOW,False,
2026-04-28T12:43:35.549522+00:00,London,TRANSITIONING,34.71,0.4904,8.945610,0.395220,0.6471,0.524918,0.3529,0.440989,0.129698,0.038909,0.0100,0.0200,0.509899,0.509899,0.020101,0.0100,False,0.6500,0.3500,False,HOLD,SELL,THRESHOLD_CHECK,BELOW_THRESHOLD,LOW,False,HOLD: Final 0.5099 between BUY>0.6500 and SELL<0.3500
2026-04-28T12:44:49.005010+00:00,London,RANGING,17.45,0.0000,0.053118,0.397435,0.5000,0.699377,0.5000,0.548406,0.301943,0.090583,0.0000,0.0000,0.457823,0.457823,0.042177,0.0100,False,0.5800,0.4200,True,HOLD,SELL,CONFLICT,CONFLICT,LOW,False,"REGIME CONFLICT: session=London, trend_strength=0.00"
2026-04-28T12:44:49.010791+00:00,London,RANGING,17.45,0.0000,0.053118,0.397435,0.5000,0.699377,0.5000,0.548406,0.301943,0.090583,0.0000,0.0000,0.457823,0.457823,0.042177,0.0100,False,0.5800,0.4200,True,HOLD,SELL,CONFLICT,CONFLICT,LOW,False,"REGIME CONFLICT: session=London, trend_strength=0.00"
2026-04-28T12:45:10.424989+00:00,London,TRANSITIONING,27.59,0.2530,0.000451,0.453293,0.5759,0.477386,0.4241,0.463510,0.024093,0.007228,-0.0100,0.0069,0.467668,0.467668,0.029262,0.0100,False,0.5600,0.4400,False,SELL,SELL,EXECUTION_READY,NEAR_MISS_ACTIVATION,LOW,False,
2026-04-28T12:45:10.432065+00:00,London,TRANSITIONING,27.59,0.2530,0.000451,0.453293,0.5759,0.477386,0.4241,0.463510,0.024093,0.007228,-0.0100,0.0069,0.467668,0.467668,0.029262,0.0100,False,0.6500,0.3500,False,HOLD,SELL,THRESHOLD_CHECK,BELOW_THRESHOLD,LOW,False,HOLD: Final 0.4677 between BUY>0.6500 and SELL<0.3500
2026-04-28T12:45:11.201861+00:00,London,TRANSITIONING,26.18,0.2059,0.000543,0.402145,0.5618,0.619434,0.4382,0.497370,0.217289,0.065187,-0.0100,0.0095,0.562008,0.562008,0.062557,0.0100,False,0.5800,0.4200,False,BUY,BUY,EXECUTION_READY,NEAR_MISS_ACTIVATION,LOW,False,
2026-04-28T12:45:11.209747+00:00,London,TRANSITIONING,26.18,0.2059,0.000543,0.402145,0.5618,0.619434,0.4382,0.497370,0.217289,0.065187,-0.0100,0.0095,0.562008,0.562008,0.062557,0.0100,False,0.6500,0.3500,False,HOLD,BUY,THRESHOLD_CHECK,BELOW_THRESHOLD,LOW,False,HOLD: Final 0.5620 between BUY>0.6500 and SELL<0.3500
2026-04-28T12:45:11.886896+00:00,London,RANGING,17.39,0.0000,0.050636,0.397433,0.5000,0.671000,0.5000,0.534217,0.273567,0.082070,0.0000,0.0000,0.452146,0.452146,0.047854,0.0100,False,0.5800,0.4200,True,HOLD,SELL,CONFLICT,CONFLICT,LOW,False,"REGIME CONFLICT: session=London, trend_strength=0.00"
2026-04-28T12:45:11.890055+00:00,London,RANGING,17.39,0.0000,0.050636,0.397433,0.5000,0.671000,0.5000,0.534217,0.273567,0.082070,0.0000,0.0000,0.452146,0.452146,0.047854,0.0100,False,0.5800,0.4200,True,HOLD,SELL,CONFLICT,CONFLICT,LOW,False,"REGIME CONFLICT: session=London, trend_strength=0.00"
2026-04-28T12:45:12.235897+00:00,London,TRANSITIONING,34.71,0.4904,8.372659,0.395643,0.6471,0.543696,0.3529,0.447890,0.148053,0.044416,0.0000,0.0000,0.492306,0.492306,0.007694,0.0100,True,0.5800,0.4200,False,HOLD,SELL,WEAK_ZONE,WEAK_ZONE (Normal),LOW,False,"WEAK_ZONE (Normal): base_score=0.4923, distance=0.0077 < 0.01"
2026-04-28T12:45:12.238631+00:00,London,TRANSITIONING,34.71,0.4904,8.372659,0.395643,0.6471,0.543696,0.3529,0.447890,0.148053,0.044416,0.0000,0.0000,0.492306,0.492306,0.007694,0.0100,True,0.5800,0.4200,False,HOLD,SELL,WEAK_ZONE,WEAK_ZONE (Normal),LOW,False,"WEAK_ZONE (Normal): base_score=0.4923, distance=0.0077 < 0.01"
2026-04-28T12:46:24.111281+00:00,London,RANGING,17.21,0.0000,0.052493,0.397434,0.5000,0.683334,0.5000,0.540384,0.285900,0.085770,0.0000,0.0000,0.454614,0.454614,0.045386,0.0100,False,0.5800,0.4200,True,HOLD,SELL,CONFLICT,CONFLICT,LOW,False,"REGIME CONFLICT: session=London, trend_strength=0.00"
2026-04-28T12:46:24.119433+00:00,London,RANGING,17.21,0.0000,0.052493,0.397434,0.5000,0.683334,0.5000,0.540384,0.285900,0.085770,0.0000,0.0000,0.454614,0.454614,0.045386,0.0100,False,0.5800,0.4200,True,HOLD,SELL,CONFLICT,CONFLICT,LOW,False,"REGIME CONFLICT: session=London, trend_strength=0.00"
2026-04-28T12:46:34.981446+00:00,London,TRANSITIONING,34.71,0.4904,8.870516,0.395643,0.6471,0.546388,0.3529,0.448840,0.150744,0.045223,0.0000,0.0000,0.494063,0.494063,0.005937,0.0100,True,0.5800,0.4200,False,HOLD,SELL,WEAK_ZONE,WEAK_ZONE (Normal),LOW,False,"WEAK_ZONE (Normal): base_score=0.4941, distance=0.0059 < 0.01"
2026-04-28T12:46:34.984214+00:00,London,TRANSITIONING,34.71,0.4904,8.870516,0.395643,0.6471,0.546388,0.3529,0.448840,0.150744,0.045223,0.0000,0.0000,0.494063,0.494063,0.005937,0.0100,True,0.5800,0.4200,False,HOLD,SELL,WEAK_ZONE,WEAK_ZONE (Normal),LOW,False,"WEAK_ZONE (Normal): base_score=0.4941, distance=0.0059 < 0.01"
2026-04-28T12:46:45.713801+00:00,London,RANGING,17.18,0.0000,0.052850,0.397434,0.5000,0.682750,0.5000,0.540092,0.285316,0.085595,0.0000,0.0000,0.454497,0.454497,0.045503,0.0100,False,0.5800,0.4200,True,HOLD,SELL,CONFLICT,CONFLICT,LOW,False,"REGIME CONFLICT: session=London, trend_strength=0.00"
2026-04-28T12:46:45.713801+00:00,London,RANGING,17.18,0.0000,0.052850,0.397434,0.5000,0.682750,0.5000,0.540092,0.285316,0.085595,0.0000,0.0000,0.454497,0.454497,0.045503,0.0100,False,0.5800,0.4200,True,HOLD,SELL,CONFLICT,CONFLICT,LOW,False,"REGIME CONFLICT: session=London, trend_strength=0.00"
2026-04-28T12:46:56.524134+00:00,London,RANGING,17.10,0.0000,0.053636,0.397434,0.5000,0.693805,0.5000,0.545619,0.296371,0.088911,0.0000,0.0000,0.456708,0.456708,0.043292,0.0100,False,0.5800,0.4200,True,HOLD,SELL,CONFLICT,CONFLICT,LOW,False,"REGIME CONFLICT: session=London, trend_strength=0.00"
2026-04-28T12:46:56.526646+00:00,London,RANGING,17.10,0.0000,0.053636,0.397434,0.5000,0.693805,0.5000,0.545619,0.296371,0.088911,0.0000,0.0000,0.456708,0.456708,0.043292,0.0100,False,0.5800,0.4200,True,HOLD,SELL,CONFLICT,CONFLICT,LOW,False,"REGIME CONFLICT: session=London, trend_strength=0.00"
2026-04-28T12:47:17.788502+00:00,London,TRANSITIONING,26.18,0.2059,0.000557,0.407842,0.5618,0.593768,0.4382,0.489323,0.185927,0.055778,-0.0100,0.0104,0.565502,0.565502,0.045101,0.0100,False,0.5800,0.4200,False,BUY,BUY,EXECUTION_READY,NEAR_MISS_ACTIVATION,LOW,False,
2026-04-28T12:47:17.794512+00:00,London,TRANSITIONING,26.18,0.2059,0.000557,0.407842,0.5618,0.593768,0.4382,0.489323,0.185927,0.055778,-0.0100,0.0104,0.565502,0.565502,0.045101,0.0100,False,0.6500,0.3500,False,HOLD,BUY,THRESHOLD_CHECK,BELOW_THRESHOLD,LOW,False,HOLD: Final 0.5655 between BUY>0.6500 and SELL<0.3500
2026-04-28T12:47:18.452153+00:00,London,RANGING,17.05,0.0000,0.054207,0.397434,0.5000,0.694186,0.5000,0.545810,0.296752,0.089026,0.0000,0.0000,0.456785,0.456785,0.043215,0.0100,False,0.5800,0.4200,True,HOLD,SELL,CONFLICT,CONFLICT,LOW,False,"REGIME CONFLICT: session=London, trend_strength=0.00"
2026-04-28T12:47:18.458660+00:00,London,RANGING,17.05,0.0000,0.054207,0.397434,0.5000,0.694186,0.5000,0.545810,0.296752,0.089026,0.0000,0.0000,0.456785,0.456785,0.043215,0.0100,False,0.5800,0.4200,True,HOLD,SELL,CONFLICT,CONFLICT,LOW,False,"REGIME CONFLICT: session=London, trend_strength=0.00"
2026-04-28T12:47:28.292034+00:00,London,TRANSITIONING,27.59,0.2530,0.000468,0.452651,0.5759,0.503461,0.4241,0.474198,0.050810,0.015243,-0.0100,0.0084,0.487860,0.487860,0.010559,0.0100,True,0.5600,0.4400,False,SELL,SELL,EXECUTION_READY,NEAR_MISS_ACTIVATION,LOW,False,
2026-04-28T12:47:28.309742+00:00,London,TRANSITIONING,27.59,0.2530,0.000468,0.452651,0.5759,0.503461,0.4241,0.474198,0.050810,0.015243,-0.0100,0.0084,0.487860,0.487860,0.010559,0.0100,True,0.6500,0.3500,False,HOLD,SELL,THRESHOLD_CHECK,BELOW_THRESHOLD,LOW,False,HOLD: Final 0.4879 between BUY>0.6500 and SELL<0.3500
2026-04-28T12:47:28.915976+00:00,London,TRANSITIONING,26.18,0.2059,0.000558,0.407311,0.5618,0.596346,0.4382,0.490154,0.189035,0.056710,-0.0100,0.0105,0.567316,0.567316,0.046865,0.0100,False,0.5800,0.4200,False,BUY,BUY,EXECUTION_READY,NEAR_MISS_ACTIVATION,LOW,False,
2026-04-28T12:47:28.925246+00:00,London,TRANSITIONING,26.18,0.2059,0.000558,0.407311,0.5618,0.596346,0.4382,0.490154,0.189035,0.056710,-0.0100,0.0105,0.567316,0.567316,0.046865,0.0100,False,0.6500,0.3500,False,HOLD,BUY,THRESHOLD_CHECK,BELOW_THRESHOLD,LOW,False,HOLD: Final 0.5673 between BUY>0.6500 and SELL<0.3500
2026-04-28T12:47:29.565844+00:00,London,RANGING,17.00,0.0000,0.054707,0.397434,0.5000,0.700755,0.5000,0.549095,0.303321,0.090996,0.0000,0.0000,0.458098,0.458098,0.041902,0.0100,False,0.5800,0.4200,True,HOLD,SELL,CONFLICT,CONFLICT,LOW,False,"REGIME CONFLICT: session=London, trend_strength=0.00"
2026-04-28T12:47:29.571932+00:00,London,RANGING,17.00,0.0000,0.054707,0.397434,0.5000,0.700755,0.5000,0.549095,0.303321,0.090996,0.0000,0.0000,0.458098,0.458098,0.041902,0.0100,False,0.5800,0.4200,True,HOLD,SELL,CONFLICT,CONFLICT,LOW,False,"REGIME CONFLICT: session=London, trend_strength=0.00"
2026-04-28T12:47:38.389818+00:00,London,TRANSITIONING,26.18,0.2059,0.000566,0.407726,0.5618,0.598637,0.4382,0.491391,0.190911,0.057273,-0.0100,0.0110,0.569666,0.569666,0.048665,0.0100,False,0.5800,0.4200,False,BUY,BUY,EXECUTION_READY,NEAR_MISS_ACTIVATION,LOW,False,
2026-04-28T12:47:38.399936+00:00,London,TRANSITIONING,26.18,0.2059,0.000566,0.407726,0.5618,0.598637,0.4382,0.491391,0.190911,0.057273,-0.0100,0.0110,0.569666,0.569666,0.048665,0.0100,False,0.6500,0.3500,False,HOLD,BUY,THRESHOLD_CHECK,BELOW_THRESHOLD,LOW,False,HOLD: Final 0.5697 between BUY>0.6500 and SELL<0.3500
2026-04-28T12:47:48.589719+00:00,London,TRANSITIONING,26.18,0.2059,0.000568,0.407874,0.5618,0.596950,0.4382,0.490735,0.189076,0.056723,-0.0100,0.0112,0.568609,0.568609,0.047458,0.0100,False,0.5800,0.4200,False,BUY,BUY,EXECUTION_READY,NEAR_MISS_ACTIVATION,LOW,False,
2026-04-28T12:47:48.596134+00:00,London,TRANSITIONING,26.18,0.2059,0.000568,0.407874,0.5618,0.596950,0.4382,0.490735,0.189076,0.056723,-0.0100,0.0112,0.568609,0.568609,0.047458,0.0100,False,0.6500,0.3500,False,HOLD,BUY,THRESHOLD_CHECK,BELOW_THRESHOLD,LOW,False,HOLD: Final 0.5686 between BUY>0.6500 and SELL<0.3500
2026-04-28T12:49:02.085699+00:00,London,TRANSITIONING,27.59,0.2530,0.000471,0.453579,0.5759,0.521350,0.4241,0.482320,0.067771,0.020331,0.0000,0.0000,0.502651,0.502651,0.002651,0.0100,False,0.5800,0.4200,False,HOLD,BUY,WEAK_ZONE,WEAK_ZONE (Normal),LOW,False,"WEAK_ZONE (Normal): base_score=0.5027, distance=0.0027 < 0.01"
2026-04-28T12:49:02.091645+00:00,London,TRANSITIONING,27.59,0.2530,0.000471,0.453579,0.5759,0.521350,0.4241,0.482320,0.067771,0.020331,0.0000,0.0000,0.502651,0.502651,0.002651,0.0100,False,0.5800,0.4200,False,HOLD,BUY,WEAK_ZONE,WEAK_ZONE (Normal),LOW,False,"WEAK_ZONE (Normal): base_score=0.5027, distance=0.0027 < 0.01"
2026-04-28T12:49:02.428506+00:00,London,TRANSITIONING,26.14,0.2046,0.000573,0.408182,0.5614,0.593232,0.4386,0.489350,0.185050,0.055515,-0.0100,0.0115,0.566366,0.566366,0.044864,0.0100,False,0.5800,0.4200,False,BUY,BUY,EXECUTION_READY,NEAR_MISS_ACTIVATION,LOW,False,
2026-04-28T12:49:02.436779+00:00,London,TRANSITIONING,26.14,0.2046,0.000573,0.408182,0.5614,0.593232,0.4386,0.489350,0.185050,0.055515,-0.0100,0.0115,0.566366,0.566366,0.044864,0.0100,False,0.6500,0.3500,False,HOLD,BUY,THRESHOLD_CHECK,BELOW_THRESHOLD,LOW,False,HOLD: Final 0.5664 between BUY>0.6500 and SELL<0.3500
2026-04-28T12:49:12.709960+00:00,London,TRANSITIONING,26.01,0.2004,0.000580,0.408580,0.5601,0.586298,0.4399,0.486754,0.177718,0.053315,-0.0100,0.0120,0.562071,0.562071,0.040069,0.0100,False,0.5800,0.4200,False,BUY,BUY,EXECUTION_READY,NEAR_MISS_ACTIVATION,LOW,False,
2026-04-28T12:49:12.715585+00:00,London,TRANSITIONING,26.01,0.2004,0.000580,0.408580,0.5601,0.586298,0.4399,0.486754,0.177718,0.053315,-0.0100,0.0120,0.562071,0.562071,0.040069,0.0100,False,0.6500,0.3500,False,HOLD,BUY,THRESHOLD_CHECK,BELOW_THRESHOLD,LOW,False,HOLD: Final 0.5621 between BUY>0.6500 and SELL<0.3500
2026-04-28T12:49:15.276560+00:00,London,TRANSITIONING,34.71,0.4904,9.259087,0.395643,0.6471,0.526277,0.3529,0.441743,0.130634,0.039190,0.0100,0.0200,0.510933,0.510933,0.019067,0.0100,False,0.5500,0.4500,False,SELL,SELL,EXECUTION_READY,NEAR_MISS_ACTIVATION,LOW,False,
2026-04-28T12:49:15.284716+00:00,London,TRANSITIONING,34.71,0.4904,9.259087,0.395643,0.6471,0.526277,0.3529,0.441743,0.130634,0.039190,0.0100,0.0200,0.510933,0.510933,0.019067,0.0100,False,0.6500,0.3500,False,HOLD,SELL,THRESHOLD_CHECK,BELOW_THRESHOLD,LOW,False,HOLD: Final 0.5109 between BUY>0.6500 and SELL<0.3500
2026-04-28T12:49:23.439747+00:00,London,RANGING,25.93,0.1976,0.000585,0.408840,0.5593,0.602159,0.4407,0.494042,0.193319,0.057996,-0.0100,0.0124,0.574389,0.574389,0.052038,0.0100,False,0.5800,0.4200,False,BUY,BUY,EXECUTION_READY,NEAR_MISS_ACTIVATION,LOW,False,
2026-04-28T12:49:23.446240+00:00,London,RANGING,25.93,0.1976,0.000585,0.408840,0.5593,0.602159,0.4407,0.494042,0.193319,0.057996,-0.0100,0.0124,0.574389,0.574389,0.052038,0.0100,False,0.6500,0.3500,False,HOLD,BUY,THRESHOLD_CHECK,BELOW_THRESHOLD,LOW,False,HOLD: Final 0.5744 between BUY>0.6500 and SELL<0.3500
2026-04-28T12:49:32.531649+00:00,London,RANGING,16.99,0.0000,0.054921,0.397434,0.5000,0.697681,0.5000,0.547558,0.300247,0.090074,0.0000,0.0000,0.457484,0.457484,0.042516,0.0100,False,0.5800,0.4200,True,HOLD,SELL,CONFLICT,CONFLICT,LOW,False,"REGIME CONFLICT: session=London, trend_strength=0.00"
2026-04-28T12:49:32.538291+00:00,London,RANGING,16.99,0.0000,0.054921,0.397434,0.5000,0.697681,0.5000,0.547558,0.300247,0.090074,0.0000,0.0000,0.457484,0.457484,0.042516,0.0100,False,0.5800,0.4200,True,HOLD,SELL,CONFLICT,CONFLICT,LOW,False,"REGIME CONFLICT: session=London, trend_strength=0.00"
2026-04-28T12:49:34.004826+00:00,London,TRANSITIONING,27.59,0.2530,0.000479,0.453439,0.5759,0.510536,0.4241,0.477653,0.057097,0.017129,0.0000,0.0000,0.494782,0.494782,0.005218,0.0100,True,0.5800,0.4200,False,HOLD,SELL,WEAK_ZONE,WEAK_ZONE (Normal),LOW,False,"WEAK_ZONE (Normal): base_score=0.4948, distance=0.0052 < 0.01"
